"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2025-10-29T16:45:00+05:30,2025-10-29 16:45:00,27.9,30.1,4,9.4,27.7,232,0,0,0,0,451.1,2241.6,2241.6,957.1,67,239,957.1
2025-10-29T16:40:00+05:30,2025-10-29 16:40:00,27.9,30.1,7.9,13,27.7,245,0,0,0,0,451.1,2241.6,2241.6,957,67,250,957
2025-10-29T16:35:00+05:30,2025-10-29 16:35:00,27.8,30,6.5,9.4,27.7,214,0,0,0,0,451.1,2241.6,2241.6,956.8,68,250,956.8
2025-10-29T16:30:00+05:30,2025-10-29 16:30:00,28,30.3,2.9,3.6,27.7,247,0,0,0,0,451.1,2241.6,2241.6,956.7,67,227,956.7
2025-10-29T16:25:00+05:30,2025-10-29 16:25:00,28.3,30.7,6.5,11.2,27.7,211,0,0,0,0,451.1,2241.6,2241.6,956.8,66,227,956.8
2025-10-29T16:20:00+05:30,2025-10-29 16:20:00,28.3,30.4,9.7,14.8,27.7,253,0,0,0,0,451.1,2241.6,2241.6,956.8,64,219,956.8
2025-10-29T16:15:00+05:30,2025-10-29 16:15:00,28.1,30.2,8.6,14.8,27.7,250,0,0,0,0,451.1,2241.6,2241.6,956.7,65,219,956.7
2025-10-29T16:10:00+05:30,2025-10-29 16:10:00,28.3,30.7,3.6,11.2,27.7,198,0,0,0,0,451.1,2241.6,2241.6,956.5,66,250,956.5
2025-10-29T16:05:00+05:30,2025-10-29 16:05:00,28.4,30.7,6.5,13,27.7,276,0,0,0,0,451.1,2241.6,2241.6,956.7,65,250,956.7
2025-10-29T16:00:00+05:30,2025-10-29 16:00:00,28.7,31.1,7.9,11.2,27.7,198,0,0,0,0,451.1,2241.6,2241.6,956.5,64,233,956.5
2025-10-29T15:55:00+05:30,2025-10-29 15:55:00,29.2,31.9,4.3,9.4,27.7,291,0,0,0,0,451.1,2241.6,2241.6,956.4,63,233,956.4
2025-10-29T15:50:00+05:30,2025-10-29 15:50:00,28.8,31.1,7.2,11.2,27.7,227,0,0,0,0,451.1,2241.6,2241.6,956.5,63,241,956.5
2025-10-29T15:45:00+05:30,2025-10-29 15:45:00,29.3,31.7,14.4,16.6,27.7,203,0,0,0,0,451.1,2241.6,2241.6,956.4,61,241,956.4
2025-10-29T15:40:00+05:30,2025-10-29 15:40:00,29.1,31.5,7.2,9.4,27.7,280,0,0,0,0,451.1,2241.6,2241.6,956.4,62,186,956.4
2025-10-29T15:35:00+05:30,2025-10-29 15:35:00,29.3,31.7,13,16.6,27.7,241,0,0,0,0,451.1,2241.6,2241.6,956.3,61,186,956.3
2025-10-29T15:30:00+05:30,2025-10-29 15:30:00,29,31.7,6.1,11.2,27.7,194,0,0,0,0,451.1,2241.6,2241.6,956.4,64,227,956.4
2025-10-29T15:29:00+05:30,2025-10-29 15:29:00,28.8,31.3,6.5,13,27.7,214,0,0,0,0,451.1,2241.6,2241.6,956.2,64,227,956.2
2025-10-29T15:20:00+05:30,2025-10-29 15:20:00,29.1,31.9,6.1,16.6,27.7,246,0,0,0,0,451.1,2241.6,2241.6,956.4,64,261,956.4
2025-10-29T15:15:00+05:30,2025-10-29 15:15:00,29.1,31.9,11.9,18.4,27.7,303,0,0,0,0,451.1,2241.6,2241.6,956.4,64,261,956.4
2025-10-29T15:10:00+05:30,2025-10-29 15:10:00,29.1,31.7,9,13,27.7,261,0,0,0,0,451.1,2241.6,2241.6,956.1,63,240,956.1
2025-10-29T15:05:00+05:30,2025-10-29 15:05:00,29.4,31.9,4.7,14.8,27.7,175,0,0,0,0,451.1,2241.6,2241.6,956.1,61,240,956.1
2025-10-29T15:00:00+05:30,2025-10-29 15:00:00,29.3,31.6,10.8,25.6,27.7,260,0,0,0,0,451.1,2241.6,2241.6,956.2,60,241,956.2
2025-10-29T14:55:00+05:30,2025-10-29 14:55:00,29.4,31.7,10.8,14.8,27.7,240,0,0,0,0,451.1,2241.6,2241.6,956.3,60,241,956.3
2025-10-29T14:50:00+05:30,2025-10-29 14:50:00,29,31.2,10.4,13,27.7,261,0,0,0,0,451.1,2241.6,2241.6,956.4,61,250,956.4
2025-10-29T14:45:00+05:30,2025-10-29 14:45:00,29.2,31.7,13,20.2,27.7,219,0,0,0,0,451.1,2241.6,2241.6,956.4,62,250,956.4
2025-10-29T14:40:00+05:30,2025-10-29 14:40:00,29.3,31.9,11.5,18.4,27.7,219,0,0,0,0,451.1,2241.6,2241.6,956.4,62,256,956.4
2025-10-29T14:35:00+05:30,2025-10-29 14:35:00,29.2,31.4,9,18.4,27.7,163,0,0,0,0,451.1,2241.6,2241.6,956.5,60,256,956.5
2025-10-29T14:30:00+05:30,2025-10-29 14:30:00,29.3,31.4,9.7,23.8,27.7,230,0,0,0,0,451.1,2241.6,2241.6,956.5,59,256,956.5
2025-10-29T14:25:00+05:30,2025-10-29 14:25:00,29.5,31.9,4.3,20.2,27.7,221,0,0,0,0,451.1,2241.6,2241.6,956.5,60,256,956.5
2025-10-29T14:20:00+05:30,2025-10-29 14:20:00,29.4,31.7,9.4,14.8,27.7,242,0,0,0,0,451.1,2241.6,2241.6,956.5,60,238,956.5
2025-10-29T14:15:00+05:30,2025-10-29 14:15:00,29.3,31.7,14.8,20.2,27.7,262,0,0,0,0,451.1,2241.6,2241.6,956.6,61,238,956.6
2025-10-29T14:10:00+05:30,2025-10-29 14:10:00,29.7,32.3,9,22,27.7,284,0,0,0,0,451.1,2241.6,2241.6,956.6,60,241,956.6
2025-10-29T14:05:00+05:30,2025-10-29 14:05:00,29.7,32.3,5.8,16.6,27.7,220,0,0,0,0,451.1,2241.6,2241.6,956.6,60,241,956.6
2025-10-29T14:00:00+05:30,2025-10-29 14:00:00,29.2,31.5,6.1,23.8,27.7,311,0,0,0,0,451.1,2241.6,2241.6,956.8,61,262,956.8
2025-10-29T13:55:00+05:30,2025-10-29 13:55:00,29.3,31.7,8.6,22,27.7,261,0,0,0,0,451.1,2241.6,2241.6,957,61,262,957
2025-10-29T13:50:00+05:30,2025-10-29 13:50:00,30,32.3,14.4,16.6,27.7,312,0,0,0,0,451.1,2241.6,2241.6,957,57,240,957
2025-10-29T13:45:00+05:30,2025-10-29 13:45:00,29.2,31.7,10.4,11.2,27.7,247,0,0,0,0,451.1,2241.6,2241.6,957.1,62,240,957.1
2025-10-29T13:40:00+05:30,2025-10-29 13:40:00,29.1,31.5,13,16.6,27.7,217,0,0,0,0,451.1,2241.6,2241.6,957.1,62,267,957.1
2025-10-29T13:35:00+05:30,2025-10-29 13:35:00,29.3,31.6,4.7,22,27.7,241,0,0,0,0,451.1,2241.6,2241.6,957,60,267,957
2025-10-29T13:30:00+05:30,2025-10-29 13:30:00,29.6,32.5,10.4,18.4,27.7,196,0,0,0,0,451.1,2241.6,2241.6,957.1,62,246,957.1
2025-10-29T13:25:00+05:30,2025-10-29 13:25:00,29.7,32.3,11.9,16.6,27.7,266,0,0,0,0,451.1,2241.6,2241.6,957.1,60,246,957.1
2025-10-29T13:20:00+05:30,2025-10-29 13:20:00,29.6,31.9,7.2,23.8,27.7,239,0,0,0,0,451.1,2241.6,2241.6,957.2,59,266,957.2
2025-10-29T13:15:00+05:30,2025-10-29 13:15:00,30.2,33.4,4,11.2,27.7,241,0,0,0,0,451.1,2241.6,2241.6,957.2,61,266,957.2
2025-10-29T13:10:00+05:30,2025-10-29 13:10:00,29.2,31.7,8.6,18.4,27.7,219,0,0,0,0,451.1,2241.6,2241.6,957.3,62,193,957.3
2025-10-29T13:05:00+05:30,2025-10-29 13:05:00,29,31.7,16.2,22,27.7,274,0,0,0,0,451.1,2241.6,2241.6,957.4,64,193,957.4
2025-10-29T13:00:00+05:30,2025-10-29 13:00:00,29.4,32.1,9.7,13,27.7,215,0,0,0,0,451.1,2241.6,2241.6,957.5,62,251,957.5
2025-10-29T12:55:00+05:30,2025-10-29 12:55:00,28.9,31.6,10.4,13,27.7,208,0,0,0,0,451.1,2241.6,2241.6,957.4,65,251,957.4
2025-10-29T12:50:00+05:30,2025-10-29 12:50:00,28.5,30.9,9.4,13,27.7,266,0,0,0,0,451.1,2241.6,2241.6,957.4,65,236,957.4
2025-10-29T12:45:00+05:30,2025-10-29 12:45:00,28.3,30.7,8.3,14.8,27.7,174,0,0,0,0,451.1,2241.6,2241.6,957.6,66,236,957.6
2025-10-29T12:40:00+05:30,2025-10-29 12:40:00,29,32,7.6,11.2,27.7,201,0,0,0,0,451.1,2241.6,2241.6,957.6,66,260,957.6
2025-10-29T12:35:00+05:30,2025-10-29 12:35:00,29.2,31.9,4.7,11.2,27.7,206,0,0,0,0,451.1,2241.6,2241.6,957.7,63,260,957.7
2025-10-29T12:30:00+05:30,2025-10-29 12:30:00,29.1,31.7,10.4,14.8,27.7,272,0,0,0,0,451.1,2241.6,2241.6,957.7,63,249,957.7
2025-10-29T12:25:00+05:30,2025-10-29 12:25:00,29.2,32.2,8.6,14.8,27.7,234,0,0,0,0,451.1,2241.6,2241.6,957.9,65,249,957.9
2025-10-29T12:20:00+05:30,2025-10-29 12:20:00,28.8,31.5,13.3,20.2,27.7,225,0,0,0,0,451.1,2241.6,2241.6,957.8,65,227,957.8
2025-10-29T12:15:00+05:30,2025-10-29 12:15:00,29.1,32,7.2,20.2,25.6,258,0,0,0,0,451.1,2241.6,2241.6,957.9,65,227,957.9
2025-10-29T12:10:00+05:30,2025-10-29 12:10:00,29.4,32.3,3.6,11.2,25.6,222,0,0,0,0,451.1,2241.6,2241.6,957.8,63,223,957.8
2025-10-29T12:05:00+05:30,2025-10-29 12:05:00,28.6,31.2,6.1,14.8,25.6,174,0,0,0,0,451.1,2241.6,2241.6,957.8,66,223,957.8
2025-10-29T12:00:00+05:30,2025-10-29 12:00:00,28.4,31,7.9,18.4,25.6,228,0,0,0,0,451.1,2241.6,2241.6,958.1,67,227,958.1
2025-10-29T11:55:00+05:30,2025-10-29 11:55:00,28.4,31.2,7.2,20.2,25.6,236,0,0,0,0,451.1,2241.6,2241.6,958.3,68,227,958.3
2025-10-29T11:50:00+05:30,2025-10-29 11:50:00,29.1,32,7.9,14.8,25.6,221,0,0,0,0,451.1,2241.6,2241.6,958.3,65,243,958.3
2025-10-29T11:45:00+05:30,2025-10-29 11:45:00,28.5,31.2,10.4,16.6,25.6,224,0,0,0,0,451.1,2241.6,2241.6,958.3,67,243,958.3
2025-10-29T11:40:00+05:30,2025-10-29 11:40:00,29.1,32,5.8,13,25.6,264,0,0,0,0,451.1,2241.6,2241.6,958.5,65,229,958.5
2025-10-29T11:36:00+05:30,2025-10-29 11:36:00,28.5,31.1,11.2,22,25.6,214,0,0,0,0,451.1,2241.6,2241.6,958.5,66,229,958.5
2025-10-29T11:30:00+05:30,2025-10-29 11:30:00,29.2,32.1,8.6,11.2,25.6,196,0,0,0,0,451.1,2241.6,2241.6,958.7,64,202,958.7
2025-10-29T11:25:00+05:30,2025-10-29 11:25:00,28.4,30.9,5,16.6,25.6,279,0,0,0,0,451.1,2241.6,2241.6,958.6,66,202,958.6
2025-10-29T11:20:00+05:30,2025-10-29 11:20:00,28.5,31.1,10.8,14.8,25.6,202,0,0,0,0,451.1,2241.6,2241.6,958.8,66,260,958.8
2025-10-29T11:15:00+05:30,2025-10-29 11:15:00,28.5,31.1,9.7,11.2,25.6,200,0,0,0,0,451.1,2241.6,2241.6,958.7,66,260,958.7
2025-10-29T11:10:00+05:30,2025-10-29 11:10:00,28,30.3,10.1,13,25.6,269,0,0,0,0,451.1,2241.6,2241.6,959,67,252,959
2025-10-29T11:05:00+05:30,2025-10-29 11:05:00,28.4,31.2,11.5,16.6,25.6,260,0,0,0,0,451.1,2241.6,2241.6,959.1,68,252,959.1
2025-10-29T11:00:00+05:30,2025-10-29 11:00:00,28.6,31.2,10.1,14.8,25.6,198,0,0,0,0,451.1,2241.6,2241.6,959.1,66,263,959.1
2025-10-29T10:55:00+05:30,2025-10-29 10:55:00,28.5,31.1,11.2,14.8,25.6,257,0,0,0,0,451.1,2241.6,2241.6,959,66,263,959
2025-10-29T10:50:00+05:30,2025-10-29 10:50:00,28.6,31.4,11.9,14.8,25.6,193,0,0,0,0,451.1,2241.6,2241.6,959.1,67,268,959.1
2025-10-29T10:45:00+05:30,2025-10-29 10:45:00,28,30.3,7.9,13,25.6,265,0,0,0,0,451.1,2241.6,2241.6,959.3,67,268,959.3
2025-10-29T10:40:00+05:30,2025-10-29 10:40:00,28.1,30.5,13.3,16.6,25.6,268,0,0,0,0,451.1,2241.6,2241.6,959.4,67,234,959.4
2025-10-29T10:35:00+05:30,2025-10-29 10:35:00,27.9,30.2,11.9,14.8,25.6,265,0,0,0,0,451.1,2241.6,2241.6,959.5,68,234,959.5
2025-10-29T10:30:00+05:30,2025-10-29 10:30:00,27.6,29.7,9.7,18.4,25.6,234,0,0,0,0,451.1,2241.6,2241.6,959.6,68,229,959.6
2025-10-29T10:25:00+05:30,2025-10-29 10:25:00,28.2,30.6,22.3,23.8,25.6,229,0,0,0,0,451.1,2241.6,2241.6,959.7,67,229,959.7
2025-10-29T10:20:00+05:30,2025-10-29 10:20:00,28.2,30.6,15.1,18.4,25.6,226,0,0,0,0,451.1,2241.6,2241.6,959.6,67,249,959.6
2025-10-29T10:15:00+05:30,2025-10-29 10:15:00,28.4,30.9,8.3,9.4,25.6,221,0,0,0,0,451.1,2241.6,2241.6,959.7,66,249,959.7
2025-10-29T10:10:00+05:30,2025-10-29 10:10:00,28,30.4,7.6,13,25.6,233,0,0,0,0,451.1,2241.6,2241.6,959.7,68,244,959.7
2025-10-29T10:05:00+05:30,2025-10-29 10:05:00,27.6,29.8,13,16.6,22,230,0,0,0,0,451.1,2241.6,2241.6,959.7,69,244,959.7
2025-10-29T10:00:00+05:30,2025-10-29 10:00:00,27.8,30,8.3,22,22,238,0,0,0,0,451.1,2241.6,2241.6,959.6,68,244,959.6
2025-10-29T09:55:00+05:30,2025-10-29 09:55:00,27.6,29.8,14.8,20.2,22,238,0,0,0,0,451.1,2241.6,2241.6,959.7,69,244,959.7
2025-10-29T09:50:00+05:30,2025-10-29 09:50:00,27.4,29.3,7.9,13,22,241,0,0,0,0,451.1,2241.6,2241.6,959.6,68,235,959.6
2025-10-29T09:45:00+05:30,2025-10-29 09:45:00,27.5,29.4,12.2,16.6,22,245,0,0,0,0,451.1,2241.6,2241.6,959.7,67,235,959.7
2025-10-29T09:40:00+05:30,2025-10-29 09:40:00,27.5,29.6,15.1,18.4,20.2,241,0,0,0,0,451.1,2241.6,2241.6,959.8,69,257,959.8
2025-10-29T09:35:00+05:30,2025-10-29 09:35:00,27.1,29,12.6,14.8,20.2,244,0,0,0,0,451.1,2241.6,2241.6,959.9,70,257,959.9
2025-10-29T09:30:00+05:30,2025-10-29 09:30:00,27.1,28.9,15.5,20.2,20.2,249,0,0,0,0,451.1,2241.6,2241.6,959.8,69,245,959.8
2025-10-29T09:25:00+05:30,2025-10-29 09:25:00,27,29,9,11.2,18.4,249,0,0,0,0,451.1,2241.6,2241.6,959.9,72,245,959.9
2025-10-29T09:20:00+05:30,2025-10-29 09:20:00,27,29,8.3,9.4,18.4,268,0,0,0,0,451.1,2241.6,2241.6,959.9,72,0,959.9
2025-10-29T09:15:00+05:30,2025-10-29 09:15:00,27.5,29.7,9.7,14.8,14.8,246,0,0,0,0,451.1,2241.6,2241.6,959.9,70,0,959.9
2025-10-29T09:10:00+05:30,2025-10-29 09:10:00,27.5,29.7,9.7,14.8,14.8,246,0,0,0,0,451.1,2241.6,2241.6,959.9,70,0,959.9
2025-10-29T09:05:00+05:30,2025-10-29 09:05:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.9,,0,959.9
2025-10-29T09:00:00+05:30,2025-10-29 09:00:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960,,,960
2025-10-29T08:55:00+05:30,2025-10-29 08:55:00,27.1,29.1,13.7,14.8,14.8,253,0,0,0,0,451.1,2241.6,2241.6,959.7,71,253,959.7
2025-10-29T08:50:00+05:30,2025-10-29 08:50:00,27.1,29.1,13.7,14.8,14.8,253,0,0,0,0,451.1,2241.6,2241.6,959.9,71,0,959.9
2025-10-29T08:45:00+05:30,2025-10-29 08:45:00,26.9,28.8,6.8,7.2,7.2,232,0,0,0,0,451.1,2241.6,2241.6,960,72,0,960
2025-10-29T08:40:00+05:30,2025-10-29 08:40:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.7,,,959.7
2025-10-29T08:35:00+05:30,2025-10-29 08:35:00,26.5,27.2,3.6,3.6,5.4,272,0,0,0,0,451.1,2241.6,2241.6,959.8,75,185,959.8
2025-10-29T08:30:00+05:30,2025-10-29 08:30:00,26.5,27.2,3.6,3.6,5.4,272,0,0,0,0,451.1,2241.6,2241.6,959.8,75,0,959.8
2025-10-29T08:25:00+05:30,2025-10-29 08:25:00,26.3,27,4,5.4,5.4,185,0,0,0,0,451.1,2241.6,2241.6,959.9,76,0,959.9
2025-10-29T08:20:00+05:30,2025-10-29 08:20:00,26.1,26.8,2.5,3.6,3.6,145,0,0,0,0,451.1,2241.6,2241.6,959.8,76,0,959.8
2025-10-29T08:15:00+05:30,2025-10-29 08:15:00,26.1,26.8,2.5,3.6,3.6,145,0,0,0,0,451.1,2241.6,2241.6,959.7,76,0,959.7
2025-10-29T08:10:00+05:30,2025-10-29 08:10:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.9,,,959.9
2025-10-29T08:05:00+05:30,2025-10-29 08:05:00,25.3,25.9,2.2,3.6,16.6,198,0,0,0,0,451.1,2241.6,2241.6,959.8,78,198,959.8
2025-10-29T08:00:00+05:30,2025-10-29 08:00:00,25.3,25.9,2.2,3.6,16.6,198,0,0,0,0,451.1,2241.6,2241.6,959.6,78,207,959.6
2025-10-29T07:55:00+05:30,2025-10-29 07:55:00,25.1,25.7,3.6,7.2,16.6,171,0,0,0,0,451.1,2241.6,2241.6,959.9,79,207,959.9
2025-10-29T07:50:00+05:30,2025-10-29 07:50:00,25,25.6,2.2,3.6,16.6,193,0,0,0,0,451.1,2241.6,2241.6,959.7,79,100,959.7
2025-10-29T07:45:00+05:30,2025-10-29 07:45:00,24.6,25.2,4.7,5.4,16.6,207,0,0,0,0,451.1,2241.6,2241.6,959.7,80,100,959.7
2025-10-29T07:40:00+05:30,2025-10-29 07:40:00,24.4,25,6.1,7.2,16.6,158,0,0,0,0,451.1,2241.6,2241.6,959.7,81,206,959.7
2025-10-29T07:35:00+05:30,2025-10-29 07:35:00,24.4,25,5,7.2,16.6,203,0,0,0,0,451.1,2241.6,2241.6,959.5,81,206,959.5
2025-10-29T07:30:00+05:30,2025-10-29 07:30:00,24.1,24.7,5.4,7.2,16.6,173,0,0,0,0,451.1,2241.6,2241.6,959.5,82,194,959.5
2025-10-29T07:25:00+05:30,2025-10-29 07:25:00,23.7,24.3,3.6,7.2,16.6,198,0,0,0,0,451.1,2241.6,2241.6,959.5,83,194,959.5
2025-10-29T07:20:00+05:30,2025-10-29 07:20:00,23.6,24.2,4.7,5.4,16.6,186,0,0,0,0,451.1,2241.6,2241.6,959.3,83,186,959.3
2025-10-29T07:15:00+05:30,2025-10-29 07:15:00,23.4,24,4.7,5.4,16.6,127,0,0,0,0,451.1,2241.6,2241.6,959.2,84,186,959.2
2025-10-29T07:10:00+05:30,2025-10-29 07:10:00,23.3,23.9,2.9,5.4,16.6,198,0,0,0,0,451.1,2241.6,2241.6,959.3,84,199,959.3
2025-10-29T07:05:00+05:30,2025-10-29 07:05:00,22.9,23.5,3.6,5.4,16.6,177,0,0,0,0,451.1,2241.6,2241.6,959.1,85,199,959.1
2025-10-29T07:00:00+05:30,2025-10-29 07:00:00,22.7,23.3,6.1,7.2,16.6,190,0,0,0,0,451.1,2241.6,2241.6,959,86,230,959
2025-10-29T06:55:00+05:30,2025-10-29 06:55:00,22.6,23.2,3.6,5.4,16.6,191,0,0,0,0,451.1,2241.6,2241.6,959,86,230,959
2025-10-29T06:50:00+05:30,2025-10-29 06:50:00,22.5,23.1,7.9,9.4,16.6,230,0,0,0,0,451.1,2241.6,2241.6,958.9,86,176,958.9
2025-10-29T06:45:00+05:30,2025-10-29 06:45:00,22.5,23.1,4.7,9.4,16.6,199,0,0,0,0,451.1,2241.6,2241.6,958.9,86,176,958.9
2025-10-29T06:40:00+05:30,2025-10-29 06:40:00,22.4,22.9,3.6,3.6,16.6,195,0,0,0,0,451.1,2241.6,2241.6,958.7,86,205,958.7
2025-10-29T06:35:00+05:30,2025-10-29 06:35:00,22.1,22.7,2.2,3.6,16.6,183,0,0,0,0,451.1,2241.6,2241.6,958.7,88,205,958.7
2025-10-29T06:31:00+05:30,2025-10-29 06:31:00,21.8,22.3,5.4,7.2,16.6,205,0,0,0,0,451.1,2241.6,2241.6,958.8,88,201,958.8
2025-10-29T06:25:00+05:30,2025-10-29 06:25:00,21.8,22.3,5.8,7.2,16.6,201,0,0,0,0,451.1,2241.6,2241.6,958.5,88,201,958.5
2025-10-29T06:20:00+05:30,2025-10-29 06:20:00,21.8,22.3,5.8,7.2,16.6,201,0,0,0,0,451.1,2241.6,2241.6,958.6,88,219,958.6
2025-10-29T06:15:00+05:30,2025-10-29 06:15:00,21.8,22.4,5.4,5.4,16.6,238,0,0,0,0,451.1,2241.6,2241.6,958.6,89,219,958.6
2025-10-29T06:10:00+05:30,2025-10-29 06:10:00,21.9,22.4,0.7,1.8,16.6,195,0,0,0,0,451.1,2241.6,2241.6,958.4,88,222,958.4
2025-10-29T06:05:00+05:30,2025-10-29 06:05:00,21.8,22.3,5.4,5.4,16.6,180,0,0,0,0,451.1,2241.6,2241.6,958.4,88,222,958.4
2025-10-29T06:00:00+05:30,2025-10-29 06:00:00,21.8,22.4,6.1,7.2,16.6,222,0,0,0,0,451.1,2241.6,2241.6,958.2,89,170,958.2
2025-10-29T05:55:00+05:30,2025-10-29 05:55:00,21.8,22.4,2.9,5.4,16.6,170,0,0,0,0,451.1,2241.6,2241.6,958.2,89,170,958.2
2025-10-29T05:50:00+05:30,2025-10-29 05:50:00,21.8,22.4,2.9,5.4,16.6,170,0,0,0,0,451.1,2241.6,2241.6,958.2,89,167,958.2
2025-10-29T05:45:00+05:30,2025-10-29 05:45:00,21.8,22.4,4.7,5.4,16.6,196,0,0,0,0,451.1,2241.6,2241.6,958.1,89,167,958.1
2025-10-29T05:40:00+05:30,2025-10-29 05:40:00,21.9,22.4,2.5,3.6,16.6,195,0,0,0,0,451.1,2241.6,2241.6,957.9,88,176,957.9
2025-10-29T05:35:00+05:30,2025-10-29 05:35:00,21.8,22.3,3.6,3.6,16.6,176,0,0,0,0,451.1,2241.6,2241.6,958.1,88,176,958.1
2025-10-29T05:30:00+05:30,2025-10-29 05:30:00,21.8,22.3,3.6,5.4,16.6,176,0,0,0,0,451.1,2241.6,2241.6,958,88,204,958
2025-10-29T05:25:00+05:30,2025-10-29 05:25:00,21.9,22.4,1.4,5.4,16.6,179,0,0,0,0,451.1,2241.6,2241.6,957.7,88,204,957.7
2025-10-29T05:20:00+05:30,2025-10-29 05:20:00,22,22.6,5.8,9.4,16.6,204,0,0,0,0,451.1,2241.6,2241.6,957.8,88,205,957.8
2025-10-29T05:15:00+05:30,2025-10-29 05:15:00,22,22.5,6.1,7.2,16.6,211,0,0,0,0,451.1,2241.6,2241.6,957.8,87,205,957.8
2025-10-29T05:10:00+05:30,2025-10-29 05:10:00,22,22.5,3.6,5.4,16.6,161,0,0,0,0,451.1,2241.6,2241.6,958,87,197,958
2025-10-29T05:05:00+05:30,2025-10-29 05:05:00,22.1,22.6,6.5,7.2,16.6,198,0,0,0,0,451.1,2241.6,2241.6,957.8,87,197,957.8
2025-10-29T05:00:00+05:30,2025-10-29 05:00:00,22.1,22.6,6.5,9.4,16.6,204,0,0,0,0,451.1,2241.6,2241.6,957.8,87,221,957.8
2025-10-29T04:55:00+05:30,2025-10-29 04:55:00,22.1,22.6,4,9.4,16.6,86,0,0,0,0,451.1,2241.6,2241.6,957.8,87,221,957.8
2025-10-29T04:50:00+05:30,2025-10-29 04:50:00,22,22.5,5.4,5.4,16.6,198,0,0,0,0,451.1,2241.6,2241.6,957.5,87,210,957.5
2025-10-29T04:45:00+05:30,2025-10-29 04:45:00,22.1,22.6,4.7,7.2,16.6,213,0,0,0,0,451.1,2241.6,2241.6,958,87,210,958
2025-10-29T04:40:00+05:30,2025-10-29 04:40:00,22,22.5,2.2,5.4,16.6,227,0,0,0,0,451.1,2241.6,2241.6,957.8,87,216,957.8
2025-10-29T04:35:00+05:30,2025-10-29 04:35:00,22.1,22.6,5.4,7.2,16.6,216,0,0,0,0,451.1,2241.6,2241.6,957.7,87,216,957.7
2025-10-29T04:30:00+05:30,2025-10-29 04:30:00,22.1,22.6,3.6,7.2,16.6,138,0,0,0,0,451.1,2241.6,2241.6,957.7,87,205,957.7
2025-10-29T04:25:00+05:30,2025-10-29 04:25:00,22,22.5,3.6,7.2,16.6,166,0,0,0,0,451.1,2241.6,2241.6,957.7,87,205,957.7
2025-10-29T04:20:00+05:30,2025-10-29 04:20:00,22.1,22.6,6.1,7.2,16.6,205,0,0,0,0,451.1,2241.6,2241.6,957.4,87,217,957.4
2025-10-29T04:15:00+05:30,2025-10-29 04:15:00,22,22.5,6.8,9.4,16.6,197,0,0,0,0,451.1,2241.6,2241.6,957.4,87,217,957.4
2025-10-29T04:10:00+05:30,2025-10-29 04:10:00,22.1,22.6,5.4,7.2,16.6,217,0,0,0,0,451.1,2241.6,2241.6,957.6,86,193,957.6
2025-10-29T04:05:00+05:30,2025-10-29 04:05:00,22.1,22.6,4.7,5.4,16.6,209,0,0,0,0,451.1,2241.6,2241.6,957.5,87,193,957.5
2025-10-29T04:00:00+05:30,2025-10-29 04:00:00,22.1,22.6,5,7.2,16.6,180,0,0,0,0,451.1,2241.6,2241.6,957.5,86,187,957.5
2025-10-29T03:55:00+05:30,2025-10-29 03:55:00,22.2,22.7,9,9.4,16.6,193,0,0,0,0,451.1,2241.6,2241.6,957.5,86,187,957.5
2025-10-29T03:50:00+05:30,2025-10-29 03:50:00,22.2,22.7,4,7.2,16.6,193,0,0,0,0,451.1,2241.6,2241.6,957.1,86,180,957.1
2025-10-29T03:45:00+05:30,2025-10-29 03:45:00,22.2,22.7,3.6,3.6,16.6,182,0,0,0,0,451.1,2241.6,2241.6,957.3,86,180,957.3
2025-10-29T03:40:00+05:30,2025-10-29 03:40:00,22.3,22.8,4.7,5.4,16.6,215,0,0,0,0,451.1,2241.6,2241.6,957.2,86,213,957.2
2025-10-29T03:35:00+05:30,2025-10-29 03:35:00,22.3,22.8,4,5.4,16.6,180,0,0,0,0,451.1,2241.6,2241.6,957.2,86,213,957.2
2025-10-29T03:30:00+05:30,2025-10-29 03:30:00,22.2,22.7,6.1,9.4,16.6,213,0,0,0,0,451.1,2241.6,2241.6,957.2,86,193,957.2
2025-10-29T03:25:00+05:30,2025-10-29 03:25:00,22.3,22.8,4.7,7.2,16.6,232,0,0,0,0,451.1,2241.6,2241.6,957.2,86,193,957.2
2025-10-29T03:20:00+05:30,2025-10-29 03:20:00,22.3,22.8,6.5,9.4,16.6,177,0,0,0,0,451.1,2241.6,2241.6,957.3,86,223,957.3
2025-10-29T03:15:00+05:30,2025-10-29 03:15:00,22.3,22.8,1.8,1.8,16.6,219,0,0,0,0,451.1,2241.6,2241.6,957.1,86,223,957.1
